X,CH1,Start,Increment,
Sequence,Volt,-7.000000e-02,5.000000e-04
0,1.20e-01,
1,2.40e-01,
2,1.60e-01,
3,2.40e-01,
4,1.60e-01,
5,2.40e-01,
6,2.40e-01,
7,1.20e-01,
8,1.20e-01,
9,2.80e-01,
10,2.40e-01,
11,1.20e-01,
12,1.20e-01,
13,2.40e-01,
14,1.20e-01,
15,2.40e-01,
16,1.20e-01,
17,2.40e-01,
18,1.20e-01,
19,2.40e-01,
20,8.00e-02,
21,2.40e-01,
22,1.20e-01,
23,2.00e-01,
24,1.20e-01,
25,2.40e-01,
26,1.20e-01,
27,2.40e-01,
28,2.40e-01,
29,1.20e-01,
30,1.20e-01,
31,2.40e-01,
32,1.20e-01,
33,2.80e-01,
34,1.20e-01,
35,2.80e-01,
36,1.60e-01,
37,2.80e-01,
38,2.80e-01,
39,1.60e-01,
40,2.40e-01,
41,1.20e-01,
42,1.20e-01,
43,2.80e-01,
44,1.20e-01,
45,2.40e-01,
46,1.20e-01,
47,2.40e-01,
48,1.20e-01,
49,2.80e-01,
50,2.40e-01,
51,8.00e-02,
52,1.20e-01,
53,2.40e-01,
54,1.20e-01,
55,2.40e-01,
56,1.20e-01,
57,2.40e-01,
58,1.20e-01,
59,2.40e-01,
60,2.40e-01,
61,1.20e-01,
62,8.00e-02,
63,2.80e-01,
64,1.20e-01,
65,2.40e-01,
66,1.20e-01,
67,2.80e-01,
68,2.40e-01,
69,1.20e-01,
70,1.60e-01,
71,2.80e-01,
72,2.40e-01,
73,1.20e-01,
74,2.40e-01,
75,1.20e-01,
76,1.20e-01,
77,2.40e-01,
78,1.20e-01,
79,2.40e-01,
80,2.40e-01,
81,8.00e-02,
82,2.40e-01,
83,8.00e-02,
84,1.20e-01,
85,2.40e-01,
86,1.20e-01,
87,2.40e-01,
88,1.20e-01,
89,2.40e-01,
90,1.20e-01,
91,2.40e-01,
92,8.00e-02,
93,2.40e-01,
94,1.20e-01,
95,2.40e-01,
96,1.20e-01,
97,2.40e-01,
98,2.40e-01,
99,1.20e-01,
100,2.40e-01,
101,1.20e-01,
102,1.20e-01,
103,2.80e-01,
104,2.80e-01,
105,1.20e-01,
106,2.80e-01,
107,1.20e-01,
108,2.40e-01,
109,1.20e-01,
110,1.20e-01,
111,2.80e-01,
112,2.40e-01,
113,8.00e-02,
114,1.20e-01,
115,2.40e-01,
116,1.20e-01,
117,2.40e-01,
118,1.20e-01,
119,2.40e-01,
120,1.20e-01,
121,2.40e-01,
122,8.00e-02,
123,2.40e-01,
124,1.20e-01,
125,2.40e-01,
126,1.20e-01,
127,2.40e-01,
128,2.80e-01,
129,1.20e-01,
130,2.80e-01,
131,1.20e-01,
132,1.20e-01,
133,2.40e-01,
134,2.40e-01,
135,1.20e-01,
136,1.20e-01,
137,2.80e-01,
138,2.80e-01,
139,0.00e+00,
140,3.32e+00,
141,1.20e-01,
142,2.80e-01,
143,8.00e-02,
144,1.20e-01,
145,2.40e-01,
146,1.20e-01,
147,2.40e-01,
148,1.20e-01,
149,2.40e-01,
150,1.20e-01,
151,2.40e-01,
152,2.40e-01,
153,8.00e-02,
154,1.20e-01,
155,2.40e-01,
156,1.20e-01,
